Bootstrap_Means
368.00682101145566
350.13866770682097
363.8197227144562
354.6001750053672
370.65493780542664
360.74210948963184
360.14471462913366
368.6681834241978
364.17453931866515
363.86305275049074
356.72627633542106
363.7599963440398
368.5512666547555
369.1247010095408
372.7260786359807
368.7893413842703
361.9549133158784
349.6967537896784
360.12779361502885
362.12700920519984
360.24497272965795
355.6672482362837
370.1322227660085
361.9013082427422
365.80341644206544
371.0329278942015
374.6855495193661
372.9004044284793
364.8647155552965
368.93944432986984
368.88011147110427
368.0334923772615
363.53534474529465
362.37369747270867
366.6562005581558
365.80009345436883
361.86746621594904
362.496254585659
365.3862500551348
362.8236128046477
372.0809813804592
361.8877539423964
370.4146768981948
363.2251698841643
357.2778051937628
360.47653264968204
368.99847112016175
371.54458087343187
370.17760781140174
364.5234095228946
361.06946770856666
370.3301155550418
372.62984310300243
367.7899959269548
366.3694615188808
359.07117031024165
357.4534864137999
366.9468309959175
366.36574501689154
377.19969735701244
362.0822362930935
374.0792787756795
360.9177469895352
362.21930962237406
366.0293797492675
362.533113536979
365.96689879581515
363.98394836934193
365.6640257688065
364.7654193720022
354.2005417586838
364.8294743714185
366.5079339991578
364.88491583290573
365.4235462446105
364.0029243854527
378.0026366257371
368.1637448315449
364.1606789545919
364.22232915874696
362.51304442785465
360.99675544364936
366.15123728255065
358.8059432593791
380.22514838254693
360.6405834066388
366.2100454564008
377.18107112078076
364.57618384549914
370.34200835925265
358.4216132567912
367.96541480865955
370.0538264462056
355.8543850312864
364.41191447239635
354.86955579450455
367.41314265544895
362.30658182430005
363.9000866001134
363.6615309088474
373.93276116204686
372.83341994817255
366.75938813736377
369.92444846390595
358.6537415827774
363.8577184772653
358.80673028087006
368.5305854155233
372.9592126063246
376.79350557726156
362.42227433627625
369.3182214410559
367.40522869080684
363.4379724016676
363.48326999898677
357.3454018012177
360.3719021946663
361.39735060838444
362.08792035219744
364.25031222797173
367.44304956165826
365.22045035294843
365.3190032322625
370.1254893424168
373.9541857007883
358.2684496619037
360.0772491903848
365.9487097993103
367.049144101134
366.8196829111712
365.04988479036996
366.2374163996802
356.99919873432424
368.55953040613866
359.2635102072318
361.30828573840495
360.7570192210634
366.2347055375293
377.1474039915988
372.71488540509944
370.5571719447574
382.03910729533743
362.19032090660903
377.1975548987024
367.0388690659193
372.0376513450065
359.59983175230343
359.88648334357873
362.40893865672797
357.2153679649172
365.75068584411787
361.7014041728165
358.9453339343856
374.50934361312505
370.6201775835769
375.6084224825451
364.9483587054991
362.95570164759056
365.7270751243502
363.23627566410113
362.52152679533
368.8071368693251
354.7518957223815
363.75295685010593
364.76301457508646
363.6777086236252
359.2734354525413
365.6971682179327
363.0182700456423
365.8167084026176
359.56118013438186
368.860654492731
367.8404529081502
372.6279629918331
362.418689006306
375.47226735488937
371.74011258778955
364.3747931773024
356.05573197889197
357.8736697331288
367.0996448016676
371.2290717395686
359.2036526681149
354.95914534845883
355.17277861037735
361.4921869895333
369.2918124152296
363.90152947356756
370.6178165122997
359.81635077066926
356.8819758966853
357.76562883899237
365.7342895106544
356.72260355537463
358.98625917707193
365.8279016308775
355.9883539857799
365.38148418814836
361.6753886617921
357.84774166497493
365.37269575430935
357.9121464509797
352.27779865682834
367.4166842600372
372.22951027886035
369.7398039070292
369.8200366199851
367.500764646676
363.73520509166383
364.510554800383
364.7668185247407
356.79662752868376
363.3941614022365
367.719251225211
356.94891664973227
355.07238934200035
359.95263707454365
367.7059155431474
360.19320404760924
362.0798314965198
359.5350771736048
365.3451499187247
364.23793846764823
378.6772035509054
374.9258104260402
355.9208011031437
361.2315071830824
360.7388739469251
365.7126900808161
369.165495082902
364.40636158200965
367.6496870580703
362.56210225136454
368.7128251694051
364.9389144198791
359.1460250300743
363.0697763892452
365.4059693751887
359.90554681218254
363.5941966428146
363.26565788937165
374.0193775170385
368.5462821677988
359.0600208045064
357.04711974471275
363.45362543211934
370.5078080625079
370.04779259228854
360.56389230130316
358.00501527317533
357.96741302087
365.0753756154564
367.5906602661183
364.12180871779515
356.5284709927217
368.21682522126787
364.7223079502119
365.40745597681723
366.5953373767057
370.9459180290816
360.9862180700186
370.51699000559586
356.94839196964676
363.1194900627347
370.0658066949544
382.00955017807587
353.68963207913924
375.4856904824242
376.0504238484904
366.40282258863726
369.6496459485685
370.76446529697523
363.135361713047
361.6827779394627
360.2785961389887
363.11468047546015
359.31169355696227
363.9396126866053
365.6952443806079
365.9396590252463
355.253754625475
360.91556081281465
377.06808947277744
361.1323421735843
371.9229207522383
377.86560702147796
369.99178272484664
367.229197678522
356.40901826248
355.7458194569177
369.90162476654393
362.12810229754416
366.10677043302104
364.1936027889403
367.79261934094626
357.41173042689167
358.23749338716857
367.10283662013757
367.91154739641195
367.2325643899963
359.7071730684347
360.61076394683397
360.36669909329987
367.00891843700686
366.63394527297265
355.7194541551292
363.9700005533928
368.06169406850904
370.7823482299795
362.8406212615746
360.26705312290017
360.4638090967169
372.02103639210446
363.02985678629113
361.19547897777466
363.5947213257892
363.65361694896075
364.11525018626327
347.8040487647091
361.0300290672634
365.08075361285
360.9074719556088
361.7930487339004
364.94980158051493
365.58541082621304
364.67578609443575
359.1415652250902
365.91263787053543
364.51549556159506
373.43982186330544
366.9940961488195
356.68845546736196
372.99865124478157
370.31367550052613
367.8261990254731
368.01674625736194
357.69151741943665
361.94748031022493
360.0296779693995
358.84459487538015
366.7531793946904
358.2098163802008
361.5723322529373
374.3348429303216
366.90581830455477
366.85579856575197
357.5206895131084
353.9095178108273
366.46880142494143
362.15682866722256
367.849328786438
348.2974690244153
366.23431202795314
367.5632893236531
362.79305004055215
365.4266943404945
369.36767277508085
364.00790887109315
367.60242190235357
356.79566560864663
371.77893909892356
374.0878048735062
361.94214603797917
363.0619061478342
356.1693694821844
367.33094238047033
368.0982469544525
381.53995925367536
361.4212236658617
364.192291079143
357.88700541185165
377.6851599263283
367.59551357825615
366.07800033540803
362.3060134192098
372.0469644608329
368.89462769080495
374.2749416646068
359.4257683009407
366.71133595641385
349.0764477887637
363.0485267408087
361.60691758236845
363.7800654544804
359.33941429181635
375.2425875457427
354.3674345477746
354.38706642292806
373.4239502149228
366.58742341711655
369.1709168034411
363.7141740622886
367.88531327153373
359.89326049612197
366.87639235537085
359.66056376543224
353.26756865435954
363.07174394945156
365.01805404460686
361.4711559606786
357.81779103454915
360.6693972281093
370.0547446344692
363.65239268623907
363.5555887512084
357.05332848936047
361.9254436380331
357.5838700431381
367.45201288924517
363.2235521124856
360.65549313662393
365.15849408084034
355.6898533122941
364.5258143195371
363.293334898113
357.2677050535118
366.06545167991266
364.04118249190554
360.11629432208963
364.11319518114703
375.4038837163692
366.6601356783938
370.43662612201524
361.2763675457074
372.2030575338427
364.9466534841569
365.0740639095092
369.3321692529522
357.9647021617791
385.34154701154307
361.38069193470534
359.4229699927682
358.288824836029
367.7627998802584
365.4043516068173
367.95557701299686
359.6455665851943
366.911852157401
360.18765115695857
367.8801538900465
367.1350608757873
365.0278481194107
351.9597535547685
362.92338994050755
363.627470266135
361.58641123598625
356.5164032993344
366.5216631952686
368.65476029186647
358.7658487636661
365.1934729227905
372.8242817261313
364.82081710872654
370.3731395267708
369.31594781657554
366.32962936517566
370.5288828128314
371.94644401799775
363.79943498713885
355.2494259927477
360.0904099801469
360.2595763953987
357.09932566312693
366.28157718379254
372.08465415858893
361.4254648500706
363.39267480337423
360.0114889756256
366.90992831731734
369.6825697803736
361.52742816546197
357.53594903297636
361.36993594049454
366.0394361689087
356.65277705021936
371.4270519700818
377.15474954569436
365.5941118119836
364.9818946659137
377.07923897382784
364.2825364869381
365.3599284794367
359.0263973980256
357.1644300293642
359.9819755772783
368.41414960166753
357.5108954380405
364.68181994493216
362.5516960463934
367.4664416619204
354.2843160815579
379.7842401090816
354.9571777873824
358.7886287333221
374.8666961830266
364.2145900951831
359.30216182657557
372.2939587904257
364.0254857376426
362.2082475629783
369.0957997439542
372.87876126967836
366.00485083887895
365.6102020764213
375.4165198244823
372.0046837868879
360.7380432017866
367.26924845014315
364.0539497699461
353.3624487570961
376.3782192996263
359.74018434417735
370.0622213640491
362.5044746116025
372.72616608249115
367.3309423789496
365.80923167726155
356.08104791172894
362.4626748987767
363.0829371774475
367.7092822559993
372.1924327099721
360.0330009612121
369.97534267317536
375.0404098516602
370.5381959294069
363.0617749776334
362.2130571533073
357.55409430264734
356.6480111835471
362.72899503974526
364.5861965404034
366.71540224739914
371.3222028979178
363.26600767763523
373.4552562756293
361.21323073988657
367.40299878625393
360.44903053680235
372.1209009861052
368.2492680983175
361.71819401653283
364.39140812770216
371.77592217565535
357.8861309394293
360.948659540422
367.1904586134672
380.87085776550845
366.66739378788435
366.1087817192861
365.08036010177165
362.5188159377523
361.56424339721326
358.75343127464953
367.80543034294107
368.4467673700409
351.35090312564785
364.3107819018051
